category,dish_name,price,veg_nonveg,image_filename,image_prompt
Shakes,Dairy Milk Shake,90.00,Veg,images/dishes/dairy-milk-shake.jpg,"Dairy Milk Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Galaxy Shake,90.00,Veg,images/dishes/galaxy-shake.jpg,"Galaxy Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Dates Shake,110.00,Veg,images/dishes/dates-shake.jpg,"Dates Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Mixed Dry Fruits Shake,120.00,Veg,images/dishes/mixed-dry-fruits-shake.jpg,"Mixed Dry Fruits Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Shamam Shake,60.00,Veg,images/dishes/shamam-shake.jpg,"Shamam Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shakes,Aval Milk Shake,60.00,Veg,images/dishes/aval-milk-shake.jpg,"Aval Milk Shake, served in a tall glass topped with whipped cream and matching garnish, dark backdrop, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Orange Juice,60.00,Veg,images/dishes/orange-juice.jpg,"Orange Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Grape Juice,60.00,Veg,images/dishes/grape-juice.jpg,"Grape Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Water Melon Juice,50.00,Veg,images/dishes/water-melon-juice.jpg,"Water Melon Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Apple Juice,60.00,Veg,images/dishes/apple-juice.jpg,"Apple Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Pineapple Juice,60.00,Veg,images/dishes/pineapple-juice.jpg,"Pineapple Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Citrus Juice,80.00,Veg,images/dishes/citrus-juice.jpg,"Citrus Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Cucumber Juice,50.00,Veg,images/dishes/cucumber-juice.jpg,"Cucumber Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Beetroot Juice,50.00,Veg,images/dishes/beetroot-juice.jpg,"Beetroot Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Carrot Juice,60.00,Veg,images/dishes/carrot-juice.jpg,"Carrot Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Mango Juice,60.00,Veg,images/dishes/mango-juice.jpg,"Mango Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Mixed Fruit Juice,70.00,Veg,images/dishes/mixed-fruit-juice.jpg,"Mixed Fruit Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Cucumber Kanthari Juice,60.00,Veg,images/dishes/cucumber-kanthari-juice.jpg,"Cucumber Kanthari Juice, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Fresh Lime,20.00,Veg,images/dishes/fresh-lime.jpg,"Fresh Lime, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Lemon Soda,30.00,Veg,images/dishes/lemon-soda.jpg,"Lemon Soda, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Mint Lime,30.00,Veg,images/dishes/mint-lime.jpg,"Mint Lime, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fresh Juice,Paal Munthiri,40.00,Veg,images/dishes/paal-munthiri.jpg,"Paal Munthiri, served in a chilled glass, vibrant fruit color, fresh fruit slice garnish, condensation visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Veg Fried Rice,150.00,Veg,images/dishes/veg-fried-rice.jpg,"Veg Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Chicken Fried Rice,180.00,Non-Veg,images/dishes/chicken-fried-rice.jpg,"Chicken Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Egg Fried Rice,160.00,Egg,images/dishes/egg-fried-rice.jpg,"Egg Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Schezwan Veg Fried Rice,170.00,Veg,images/dishes/schezwan-veg-fried-rice.jpg,"Schezwan Veg Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Schezwan Chicken Fried Rice,220.00,Non-Veg,images/dishes/schezwan-chicken-fried-rice.jpg,"Schezwan Chicken Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Schezwan Egg Fried Rice,180.00,Egg,images/dishes/schezwan-egg-fried-rice.jpg,"Schezwan Egg Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Manchurian Chicken Fried Rice,240.00,Non-Veg,images/dishes/manchurian-chicken-fried-rice.jpg,"Manchurian Chicken Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Beef Fried Rice,260.00,Non-Veg,images/dishes/beef-fried-rice.jpg,"Beef Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Mixed Fried Rice,280.00,Veg,images/dishes/mixed-fried-rice.jpg,"Mixed Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Prawns Fried Rice,270.00,Non-Veg,images/dishes/prawns-fried-rice.jpg,"Prawns Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Fried Rice,Kanava Fried Rice,290.00,Non-Veg,images/dishes/kanava-fried-rice.jpg,"Kanava Fried Rice, served in a dark bowl, garnished with spring onion, wok-tossed texture visible, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Ginger Chicken,190.00,Non-Veg,images/dishes/ginger-chicken.jpg,"Ginger Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Butter Chicken,210.00,Non-Veg,images/dishes/butter-chicken.jpg,"Butter Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Garlic Chicken,185.00,Non-Veg,images/dishes/garlic-chicken.jpg,"Garlic Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chilli Chicken Full,320.00,Non-Veg,images/dishes/chilli-chicken-full.jpg,"Chilli Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chilli Chicken Half,160.00,Non-Veg,images/dishes/chilli-chicken-half.jpg,"Chilli Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Pepper Chicken,190.00,Non-Veg,images/dishes/pepper-chicken.jpg,"Pepper Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Kadai Chicken,190.00,Non-Veg,images/dishes/kadai-chicken.jpg,"Kadai Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Kuruma,190.00,Non-Veg,images/dishes/chicken-kuruma.jpg,"Chicken Kuruma, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Varuththaracha Chicken Curry,220.00,Non-Veg,images/dishes/varuththaracha-chicken-curry.jpg,"Varuththaracha Chicken Curry, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Coconut Milk Curry,190.00,Non-Veg,images/dishes/chicken-coconut-milk-curry.jpg,"Chicken Coconut Milk Curry, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Hyderabadi Chicken,210.00,Non-Veg,images/dishes/hyderabadi-chicken.jpg,"Hyderabadi Chicken, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Chettinadu,260.00,Non-Veg,images/dishes/chicken-chettinadu.jpg,"Chicken Chettinadu, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Tikka Masala,260.00,Non-Veg,images/dishes/chicken-tikka-masala.jpg,"Chicken Tikka Masala, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Salami,270.00,Non-Veg,images/dishes/chicken-salami.jpg,"Chicken Salami, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Mughlai,290.00,Non-Veg,images/dishes/chicken-mughlai.jpg,"Chicken Mughlai, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Kanthari,260.00,Non-Veg,images/dishes/chicken-kanthari.jpg,"Chicken Kanthari, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Manchurian,180.00,Non-Veg,images/dishes/chicken-manchurian.jpg,"Chicken Manchurian, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Schezwan,240.00,Non-Veg,images/dishes/chicken-schezwan.jpg,"Chicken Schezwan, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Curry (Continental-Chinese),Chicken Peshawari (Full),280.00,Non-Veg,images/dishes/chicken-peshawari-full.jpg,"Chicken Peshawari, served in a dark ceramic bowl, rich glossy sauce, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Veg Noodles,130.00,Veg,images/dishes/veg-noodles.jpg,"Veg Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Chicken Noodles,160.00,Non-Veg,images/dishes/chicken-noodles.jpg,"Chicken Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Schezwan Noodles,190.00,Veg,images/dishes/schezwan-noodles.jpg,"Schezwan Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Mixed Noodles,190.00,Veg,images/dishes/mixed-noodles.jpg,"Mixed Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Egg Noodles,140.00,Egg,images/dishes/egg-noodles.jpg,"Egg Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,American Chopsuey Noodles,290.00,Veg,images/dishes/american-chopsuey-noodles.jpg,"American Chopsuey Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Noodles,Chinese Chopsuey Noodles,320.00,Veg,images/dishes/chinese-chopsuey-noodles.jpg,"Chinese Chopsuey Noodles, served in a dark bowl with chopsticks resting on the side, garnished with spring onion and sesame, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Hot & Sour Veg Soup,120.00,Veg,images/dishes/hot-sour-veg-soup.jpg,"Hot & Sour Veg Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Sweet Corn Soup,120.00,Veg,images/dishes/sweet-corn-soup.jpg,"Sweet Corn Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Cream Of Mushroom Soup,150.00,Veg,images/dishes/cream-of-mushroom-soup.jpg,"Cream Of Mushroom Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Cream Of Tomato Soup,110.00,Veg,images/dishes/cream-of-tomato-soup.jpg,"Cream Of Tomato Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Veg Manchow Soup,140.00,Veg,images/dishes/veg-manchow-soup.jpg,"Veg Manchow Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Veg Soup,Tom Yum Soup,160.00,Veg,images/dishes/tom-yum-soup.jpg,"Tom Yum Soup, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Non-Veg Soup,Rumali (Non-Veg Soup),120.00,Veg,images/dishes/rumali-non-veg-soup.jpg,"Rumali, served in a dark ceramic bowl, gentle steam rising, garnished with herbs, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
